Order,Name,Khmer,Geocode,number of Villages,District,Province,Latitude,Longitude
1044,Kaoh Sampov,កោះសំពៅ,140605,8,Peam Chor,Prey Veng ,11.1072753,105.2238689
1045,Krang Ta Yang,ក្រាំងតាយ៉ង,140606,3,Peam Chor,Prey Veng ,11.0471244,105.2755745
1046,Preaek Krabau,ព្រែកក្របៅ,140607,3,Peam Chor,Prey Veng ,11.1950912,105.2674729
1047,Preaek Sambuor,ព្រែកសំបួរ,140608,11,Peam Chor,Prey Veng ,11.0040455,105.2034364
1048,Ruessei Srok,ឫស្សីស្រុក,140609,3,Peam Chor,Prey Veng ,11.1072753,105.2238689
1049,Svay Phluoh,ស្វាយភ្លោះ,140610,5,Peam Ro,Prey Veng ,11.1405255,105.2533273
1050,Ba Baong,បាបោង,140701,6,Peam Ro,Prey Veng ,11.3871045,105.3316875
1051,Banlich Prasat,បន្លិចប្រាសាទ,140702,5,Peam Ro,Prey Veng ,11.2835194,105.3010318
1052,Neak Loeang,អ្នកលឿង,140703,5,Peam Ro,Prey Veng ,11.2650811,105.2838511
1053,Peam Mean Chey,ពាមមានជ័យ,140704,5,Peam Ro,Prey Veng ,11.3571226,105.2687874
1054,Peam Ro,ពាមរក៍,140705,5,Peam Ro,Prey Veng ,11.3175509,105.2809247
1055,Preaek Khsay Ka,ព្រែកខ្សាយ ក,140706,6,Peam Ro,Prey Veng ,11.2793982,105.2826604
1056,Preaek Khsay Kha,ព្រែកខ្សាយ ខ,140707,7,Peam Ro,Prey Veng ,11.2604678,105.2841763
1057,Prey Kandieng,ព្រៃកណ្ដៀង,140708,11,Pea Reang,Prey Veng ,11.6795437,105.1677304
1058,Kampong Popil,កំពង់ពពិល,140801,15,Pea Reang,Prey Veng ,11.64651,105.1535142
1059,Kanhcham,កញ្ចំ,140802,6,Pea Reang,Prey Veng ,11.7084886,105.2984842
1060,Kampong Prang,កំពង់ប្រាំង,140803,7,Pea Reang,Prey Veng ,11.5882262,105.1161828
1061,Mesar Prachan,មេសរប្រចាន់,140805,16,Pea Reang,Prey Veng ,11.7415049,105.170326
1062,Prey Pnov,ព្រៃព្នៅ,140807,7,Pea Reang,Prey Veng ,11.6407957,105.3395129
1063,Prey Sniet,ព្រៃស្នៀត,140808,15,Pea Reang,Prey Veng ,11.6347685,105.2272207
1064,Prey Sralet,ព្រៃស្រឡិត,140809,7,Pea Reang,Prey Veng ,11.7393553,105.2045749
1065,Reab,រាប,140810,9,Pea Reang,Prey Veng ,11.6625231,105.2282571
1066,Roka,រកា,140811,17,Preah Sdach,Prey Veng ,11.0975014,105.386309
1067,Angkor Reach,អង្គររាជ្យ,140901,20,Preah Sdach,Prey Veng ,11.0885772,105.3854569
1068,Banteay Chakrei,បន្ទាយចក្រី,140902,11,Preah Sdach,Prey Veng ,10.9727804,105.4195777
1069,Boeng Daol,បឹងដោល,140903,12,Preah Sdach,Prey Veng ,11.0847449,105.3160531
1070,Chey Kampok,ជៃកំពក,140904,12,Preah Sdach,Prey Veng ,11.1270842,105.3643322
1071,Kampong Soeng,កំពង់សឹង,140905,10,Preah Sdach,Prey Veng ,11.2015727,105.3309332
1072,Krang Svay,ក្រាំងស្វាយ,140906,11,Preah Sdach,Prey Veng ,11.0975014,105.386309
1073,Lvea,ល្វា,140907,13,Preah Sdach,Prey Veng ,11.1778757,105.3994866
1074,Preah Sdach,ព្រះស្ដេច,140908,5,Preah Sdach,Prey Veng ,11.0975014,105.386309
1075,Reathor,រាធរ,140909,16,Preah Sdach,Prey Veng ,11.1100562,105.3119555
1076,Rumchek,រំចេក,140910,18,Preah Sdach,Prey Veng ,11.0975014,105.386309
1077,Sena Reach Otdam,សេនារាជឧត្ដម,140911,2,Prey Veng,Prey Veng ,11.485114,105.328098
1078,Baray,បារាយណ៍,141001,5,Prey Veng,Prey Veng ,11.4547648,105.3515059
1079,Cheung Tuek,ជើងទឹក,141002,8,Prey Veng,Prey Veng ,11.5021102,105.3341968
1080,Kampong Leav,កំពង់លាវ,141003,8,Prey Veng,Prey Veng ,11.485114,105.328098
1081,Ta Kao,តាកោ,141004,4,Pur Rieng,Prey Veng ,11.5344435,105.3592428
1082,Pou Rieng,ពោធិ៍រៀង,141101,8,Pur Rieng,Prey Veng ,11.5230199,105.357029
1083,Preaek Anteah,ព្រែកអន្ទះ,141102,6,Pur Rieng,Prey Veng ,11.5109369,105.2250303
1084,Preaek Chrey,ព្រែកជ្រៃ,141103,5,Pur Rieng,Prey Veng ,11.5230199,105.357029
1085,Prey Kanlaong,ព្រៃកន្លោង,141104,8,Pur Rieng,Prey Veng ,11.5373159,105.3143191
1086,Kampong Ruessei,កំពង់ឫស្សី,141106,5,Pur Rieng,Prey Veng ,11.6316524,105.2327386
1087,Preaek Ta Sar,ព្រែកតាសរ,141107,5,Sithor Kandal,Prey Veng ,11.7703811,105.3804526
1088,Ampil Krau,អំពិលក្រៅ,141201,8,Sithor Kandal,Prey Veng ,11.7325493,105.4650676
1089,Chrey Khmum,ជ្រៃឃ្មុំ,141202,6,Sithor Kandal,Prey Veng ,11.7888851,105.3051483
1090,Lve,ល្វេ,141203,7,Sithor Kandal,Prey Veng ,11.8157465,105.4020682
1091,Pnov Ti Muoy,ព្នៅទី ១,141204,4,Sithor Kandal,Prey Veng ,11.8355579,105.3037853
1092,Pnov Ti Pir,ព្នៅទី ២,141205,6,Sithor Kandal,Prey Veng ,11.8355579,105.3037853
1093,Pou Ti,ពោធិ៍ទី,141206,5,Sithor Kandal,Prey Veng ,11.7071461,105.3584324
1094,Preaek Changkran,ព្រែកចង្ក្រាន,141207,4,Sithor Kandal,Prey Veng ,11.8518302,105.3553982
1095,Prey Daeum Thnoeng,ព្រៃដើមថ្នឹង,141208,5,Sithor Kandal,Prey Veng ,11.7746585,105.378556
1096,Prey Tueng,ព្រៃទឹង,141209,6,Sithor Kandal,Prey Veng ,11.7470185,105.3616014
1097,Rumlech,រំលេច,141210,7,Sithor Kandal,Prey Veng ,11.7703811,105.3804526
1098,Ruessei Sanh,ឫស្សីសាញ់,141211,13,Svay Antor,Prey Veng ,11.5692151,105.4214515
1099,Angkor Tret,អង្គរទ្រេត,141301,8,Svay Antor,Prey Veng ,11.5520565,105.4551277
1100,Chea Khlang,ជាខ្លាង,141302,16,Svay Antor,Prey Veng ,11.5877669,105.4609954
1101,Chrey,ជ្រៃ,141303,17,Svay Antor,Prey Veng ,11.5653486,105.5305851
1102,Damrei Puon,ដំរីពួន,141304,7,Svay Antor,Prey Veng ,11.5062868,105.4437919
1103,Me Bon,មេបុណ្យ,141305,21,Svay Antor,Prey Veng ,11.5493672,105.3909825
1104,Pean Roung,ពានរោង,141306,4,Svay Antor,Prey Veng ,11.4640429,105.5347479
1105,Popueus,ពពឺស,141307,13,Svay Antor,Prey Veng ,11.5692151,105.4214515
1106,Prey Khla,ព្រៃខ្លា,141308,14,Svay Antor,Prey Veng ,11.6180317,105.425616
1107,Samraong,សំរោង,141309,7,Svay Antor,Prey Veng ,11.6093471,105.3678621
1108,Svay Antor,ស្វាយអន្ទរ,141310,18,Svay Antor,Prey Veng ,11.5692151,105.4214515
1109,Tuek Thla,ទឹកថ្លា,141311,13,Bakan,Pursat ,12.5998027,103.7810579
1110,Boeng Bat Kandaol,បឹងបត់កណ្ដាល,150101,13,Bakan,Pursat ,12.5998027,103.7810579
1111,Boeng Khnar,បឹងខ្នារ,150102,10,Bakan,Pursat ,12.6364801,103.7231245
1112,Khnar Totueng,ខ្នារទទឹង,150103,15,Bakan,Pursat ,12.5998027,103.7810579
1113,Me Tuek,មេទឹក,150104,18,Bakan,Pursat ,12.2720956,103.7289167
1114,Ou Ta Paong,អូរតាប៉ោង,150105,13,Bakan,Pursat ,12.6586841,103.6739008
1115,Rumlech,រំលេច,150106,20,Bakan,Pursat ,12.5998027,103.7810579
1116,Snam Preah,ស្នាមព្រះ,150107,10,Bakan,Pursat ,12.5688366,103.8401539
1117,Svay Doun Kaev,ស្វាយដូនកែវ,150108,20,Bakan,Pursat ,12.6743727,103.6420599
1118,Trapeang chorng,ត្រពាំងជង,150110,16,Kandieng,Pursat ,12.6102524,103.9590773
1119,Anlong Vil,អន្លង់វិល,150201,17,Kandieng,Pursat ,12.6102524,103.9590773
1120,Kandieng,កណ្ដៀង,150203,14,Kandieng,Pursat ,12.5835821,103.9564575
1121,Kanhchor,កញ្ជរ,150204,5,Kandieng,Pursat ,12.6102524,103.9590773
1122,Reang Til,រាំងទិល,150205,17,Kandieng,Pursat ,12.7028085,104.1189766
1123,Srae Sdok,ស្រែស្ដុក,150206,13,Kandieng,Pursat ,12.6622444,103.9499988
1124,Svay Luong,ស្វាយលួង,150207,11,Kandieng,Pursat ,12.6102524,103.9590773
1125,Sya,ស្យា,150208,9,Kandieng,Pursat ,12.6102524,103.9590773
1126,Veal,វាល,150209,10,Kandieng,Pursat ,12.6102524,103.9590773
1127,Kaoh Chum,កោះជុំ,150210,12,Krakor,Pursat ,12.5975774,103.8980364
1128,Anlong Tnaot,អន្លង់ត្នោត,150301,7,Krakor,Pursat ,12.5493579,104.204716
1129,Ansa Chambak,អន្សាចំបក់,150302,11,Krakor,Pursat ,12.5493579,104.204716
1130,Boeng Kantuot,បឹងកន្ទួត,150303,13,Krakor,Pursat ,12.5322689,104.0825281
1131,Chheu Tom,ឈើតុំ,150304,5,Krakor,Pursat ,12.5493579,104.204716
1132,Kampong Luong,កំពង់លួង,150305,8,Krakor,Pursat ,12.5642645,104.2083967
1133,Kampong Pou,កំពង់ពោធិ៍,150306,12,Krakor,Pursat ,12.5493579,104.204716
1134,Kbal Trach,ក្បាលត្រាច,150307,8,Krakor,Pursat ,12.5493579,104.204716
1135,Ou Sandan,អូរសណ្ដាន់,150308,10,Krakor,Pursat ,12.5493579,104.204716
1136,Sna Ansa,ស្នាអន្សា,150309,6,Krakor,Pursat ,12.5493579,104.204716
1137,Svay Sa,ស្វាយស,150310,15,Krakor,Pursat ,12.5493579,104.204716
1138,Tnaot Chum,ត្នោតជុំ,150311,9,Phnum Kravanh,Pursat ,12.3539333,103.7694692
1139,Bak Chenhchien,បាក់ចិញ្ចៀន,150401,8,Phnum Kravanh,Pursat ,12.4598435,103.7856618
1140,Leach,លាច,150402,9,Phnum Kravanh,Pursat ,12.3539333,103.7694692
1141,Prongil,ព្រងិល,150404,4,Phnum Kravanh,Pursat ,12.3539333,103.7694692
1142,Rokat,រកាត,150405,4,Phnum Kravanh,Pursat ,12.3539333,103.7694692
1143,Santreae,សន្ទ្រែ,150406,13,Phnum Kravanh,Pursat ,12.3539333,103.7694692
1144,Samraong,សំរោង,150407,9,Pursat,Pursat ,12.4651824,103.8911999
1145,Chamraeun Phal,ចំរើនផល,150501,10,Pursat,Pursat ,12.4651824,103.8911999
1146,Lolok Sa,លលកស,150503,13,Pursat,Pursat ,12.5186085,103.9148027
1147,Phteah Prey,ផ្ទះព្រៃ,150504,8,Pursat,Pursat ,12.5587838,103.9044421
1148,Prey Nhi,ព្រៃញី,150505,16,Pursat,Pursat ,12.5411517,103.9250492
1149,Roleab,រលាប,150506,5,Pursat,Pursat ,12.5258527,103.9229463
1150,Svay At,ស្វាយអាត់,150507,12,Pursat,Pursat ,12.4651824,103.8911999
1151,Banteay Dei,បន្ទាយដី,150508,4,Veal Veaeng,Pursat ,12.054292,103.2721197
1152,Ou Saom,អូរសោម,150601,3,Veal Veaeng,Pursat ,12.080728,103.2079783
1153,Krapeu Pir,ក្រពើពីរ,150602,5,Veal Veaeng,Pursat ,12.054292,103.2721197
1154,Anlong Reab,អន្លង់រាប,150603,5,Veal Veaeng,Pursat ,12.2561896,103.0055245
1155,Pramaoy,ប្រម៉ោយ,150604,3,Veal Veaeng,Pursat ,12.3050332,103.0973387
1156,Thma Da,ថ្មដា,150605,22,Ta Lou Senchey,Pursat ,12.4913227,103.6565321
1157,Ta Lou,តាលោ,150701,13,Ta Lou Senchey,Pursat ,12.4884411,103.652977
1158,Phteah Rung,ផ្ទះរុង,150702,4,Andoung Meas,Ratanakiri ,13.8672865,107.2976732
1159,Malik,ម៉ាលិក,160101,12,Andoung Meas,Ratanakiri ,13.850078,107.292666
1160,Nhang,ញ៉ាង,160103,5,Andoung Meas,Ratanakiri ,13.8677975,107.2965194
1161,Ta Lav,តាឡាវ,160104,4,Ban Lung,Ratanakiri ,13.7375259,106.986264
1162,Kachanh,កាចាញ,160201,5,Ban Lung,Ratanakiri ,13.7375259,106.986264
1163,Labansiek,ឡាបានសៀក,160202,5,Ban Lung,Ratanakiri ,13.7375259,106.986264
1164,Yeak Laom,យក្ខឡោម,160203,5,Ban Lung,Ratanakiri ,13.73,107.015
1165,Boeng Kansaeng,បឹងកន្សែង,160204,6,Bar Kaev,Ratanakiri ,13.7492058,106.9838245
1166,Kak,កក់,160301,9,Bar Kaev,Ratanakiri ,13.6849337,107.2104935
1167,Keh Chong,កិះចុង,160302,5,Bar Kaev,Ratanakiri ,13.7682129,107.2412875
1168,La Minh,ឡាមីញ,160303,4,Bar Kaev,Ratanakiri ,13.6849337,107.2104935
1169,Lung Khung,លុងឃុង,160304,6,Bar Kaev,Ratanakiri ,13.6500276,107.1086324
1170,Saeung,ស៊ើង,160305,4,Bar Kaev,Ratanakiri ,13.6741968,107.2466389
1171,Ting Chak,ទីងចាក់,160306,3,Koun Mom,Ratanakiri ,13.7209542,107.1112586
1172,Serei Mongkol,សិរីមង្គល,160401,3,Koun Mom,Ratanakiri ,13.3617122,106.8414374
1173,Srae Angkrorng,ស្រែអង្គ្រង,160402,5,Koun Mom,Ratanakiri ,13.4628268,106.6429327
1174,Ta Ang,តាអង,160403,4,Koun Mom,Ratanakiri ,13.675194,106.9331046
1175,Teun,តឺន,160404,5,Koun Mom,Ratanakiri ,13.6789271,106.8499273
1176,Trapeang Chres,ត្រពាំងច្រេស,160405,3,Koun Mom,Ratanakiri ,13.5780574,106.7712524
1177,Trapeang Kraham,ត្រពាំងក្រហម,160406,6,Lumphat,Ratanakiri ,13.5455149,106.6862586
1178,Chey Otdam,ជ័យឧត្ដម,160501,3,Lumphat,Ratanakiri ,13.4833399,106.9801346
1179,Ka Laeng,កាឡែង,160502,4,Lumphat,Ratanakiri ,13.4893028,107.0936968
1180,Lbang Muoy,ល្បាំង១,160503,2,Lumphat,Ratanakiri ,13.6079278,106.9469211
1181,Lbang Pir,ល្បាំង២,160504,4,Lumphat,Ratanakiri ,13.6421265,106.9703932
1182,Ba Tang,បាតាង,160505,7,Lumphat,Ratanakiri ,13.5297182,106.9779149
1183,Seda,សេដា,160506,5,Ou Chum,Ratanakiri ,13.8075945,107.0185123
1184,Cha Ung,ចាអ៊ុង,160601,8,Ou Chum,Ratanakiri ,13.7581127,106.9321694
1185,Pouy,ប៉ូយ,160602,4,Ou Chum,Ratanakiri ,13.9067522,107.0232651
1186,Aekakpheap,ឯកភាព,160603,3,Ou Chum,Ratanakiri ,13.7577435,107.104273
1187,Kalai,កាឡៃ,160604,8,Ou Chum,Ratanakiri ,13.8438095,106.9428025
1188,Ou Chum,អូរជុំ,160605,4,Ou Chum,Ratanakiri ,13.8075945,107.0185123
1189,Sameakki,សាមគ្គី,160606,5,Ou Chum,Ratanakiri ,13.8199792,107.1066036
1190,L'ak,ល្អក់,160607,6,Ou Ya Dav,Ratanakiri ,13.6696342,107.346448
1191,Bar Kham,បរខាំ,160701,4,Ou Ya Dav,Ratanakiri ,13.4714323,107.3494043
1192,Lum Choar,លំជ័រ,160702,4,Ou Ya Dav,Ratanakiri ,13.6902094,107.3031586
1193,Pak Nhai,ប៉ក់ញ៉ៃ,160703,4,Ou Ya Dav,Ratanakiri ,13.7514821,107.4307172
1194,Pa Te,ប៉ាតេ,160704,3,Ou Ya Dav,Ratanakiri ,13.6696342,107.346448
1195,Sesan,សេសាន,160705,3,Ou Ya Dav,Ratanakiri ,13.6696342,107.346448
1196,Saom Thum,សោមធំ,160706,5,Ou Ya Dav,Ratanakiri ,13.7241605,107.3860129
1197,Ya Tung,យ៉ាទុង,160707,10,Ta Veaeng,Ratanakiri ,14.0461206,107.1085767
1198,Ta Veaeng Leu,តាវែងលើ,160801,10,Ta Veaeng,Ratanakiri ,14.3827014,107.307452
1199,Ta Veaeng Kraom,តាវែងក្រោម,160802,2,Veun Sai,Ratanakiri ,14.240459,107.0775671
1200,Pong,ប៉ុង,160901,3,Veun Sai,Ratanakiri ,13.9550674,106.8312605
1201,Hat Pak,ហាត់ប៉ក់,160903,6,Veun Sai,Ratanakiri ,13.8468385,106.6943488
1202,Ka Choun,កាចូន,160904,3,Veun Sai,Ratanakiri ,13.9577155,106.8893311
1203,Kaoh Pang,កោះប៉ង់,160905,3,Veun Sai,Ratanakiri ,14.2069725,106.9634122
1204,Kaoh Peak,កោះពាក្យ,160906,4,Veun Sai,Ratanakiri ,14.026332,106.9358604
1205,Kok Lak,កុកឡាក់,160907,2,Veun Sai,Ratanakiri ,14.0171248,106.8488128
1206,Pa Kalan,ប៉ាកាឡាន់,160908,5,Veun Sai,Ratanakiri ,13.9484348,106.7595867
1207,Phnum Kok,ភ្នំកុក,160909,6,Veun Sai,Ratanakiri ,13.9221972,106.7985287
1208,Veun Sai,វើនសៃ,160910,20,Angkor Chum,Siem Reap ,13.6862703,103.6449543
1209,Char Chhuk,ចារឈូក,170101,8,Angkor Chum,Siem Reap ,13.6831947,103.6477582
1210,Doun Peng,ដូនពេង,170102,17,Angkor Chum,Siem Reap ,13.707139,103.6729246
1211,Kouk Doung,គោកដូង,170103,7,Angkor Chum,Siem Reap ,13.6756129,103.7653559
1212,Koul,គោល,170104,10,Angkor Chum,Siem Reap ,13.6862703,103.6449543
1213,Nokor Pheas,នគរភាស,170105,11,Angkor Chum,Siem Reap ,13.6385069,103.6986931
1214,Srae Khvav,ស្រែខ្វាវ,170106,13,Angkor Chum,Siem Reap ,13.7683896,103.6636526
1215,Ta Saom,តាសោម,170107,5,Angkor Thum,Siem Reap ,13.4645929,103.9129725
1216,Chob Ta Trav,ជប់តាត្រាវ,170201,8,Angkor Thum,Siem Reap ,13.4840408,103.8738031
1217,Leang Dai,លាងដៃ,170202,6,Angkor Thum,Siem Reap ,13.4840408,103.8738031
1218,Peak Snaeng,ពាក់ស្នែង,170203,6,Angkor Thu,Siem Reap ,13.5816364,103.8792533
1219,Svay Chek,ស្វាយចេក,170204,6,Banteay Srei,Siem Reap ,13.6031005,103.9666115
1220,Khnar Sanday,ខ្នារសណ្ដាយ,170301,7,Banteay Srei,Siem Reap ,13.5872205,103.9577978
1221,Khun Ream,ឃុនរាម,170302,6,Banteay Srei,Siem Reap ,13.6365,103.9911537
1222,Preah Dak,ព្រះដាក់,170303,3,Banteay Srei,Siem Reap ,13.4444267,103.9383273
1223,Rumchek,រំចេក,170304,7,Banteay Srei,Siem Reap ,13.6031005,103.9666115
1224,Tbaeng,ត្បែង,170306,16,Chi Kraeng,Siem Reap ,13.0781698,104.297731
1225,Anlong Samnar,អន្លង់សំណរ,170401,14,Chi Kraeng,Siem Reap ,12.898616,104.2084339
1226,Chi Kraeng,ជីក្រែង,170402,16,Chi Kraeng,Siem Reap ,13.1819761,104.332644
1227,Kampong Kdei,កំពង់ក្ដី,170403,10,Chi Kraeng,Siem Reap ,13.1197863,104.3384616
1228,Khvav,ខ្វាវ,170404,18,Chi Kraeng,Siem Reap ,13.4191311,104.4828527
1229,Kouk Thlok Kraom,គោកធ្លកក្រោម,170405,13,Chi Kraeng,Siem Reap ,13.1515149,104.2744808
1230,Kouk Thlok Leu,គោកធ្លកលើ,170406,13,Chi Kraeng,Siem Reap ,13.2015255,104.3426171
1231,Lveaeng Ruessei,ល្វែងឫស្សី,170407,13,Chi Kraeng,Siem Reap ,13.0685376,104.4362211
1232,Pongro Kraom,ពង្រក្រោម,170408,10,Chi Kraeng,Siem Reap ,13.1502743,104.4147769
1233,Pongro Leu,ពង្រលើ,170409,8,Chi Kraeng,Siem Reap ,13.284477,104.4062578
1234,Ruessei Lok,ឫស្សីលក,170410,9,Chi Kraeng,Siem Reap ,13.0781698,104.297731
1235,Sangvaeuy,សង្វើយ,170411,15,Chi Kraeng,Siem Reap ,13.0781698,104.297731
1236,Spean Tnaot,ស្ពានត្នោត,170412,12,Kralanh,Siem Reap ,13.0590436,104.3487854
1237,Chanleas Dai,ចន្លាសដៃ,170601,8,Kralanh,Siem Reap ,13.5854814,103.4193903
1238,Kampong Thkov,កំពង់ថ្កូវ,170602,7,Kralanh,Siem Reap ,13.5854814,103.4193903
1239,Kralanh,ក្រឡាញ់,170603,6,Kralanh,Siem Reap ,13.5854814,103.4193903
1240,Krouch Kor,ក្រូចគរ,170604,9,Kralanh,Siem Reap ,13.5854814,103.4193903
1241,Roung Kou,រោងគោ,170605,8,Kralanh,Siem Reap ,13.5854798,103.4193736
1242,Sambuor,សំបួរ,170606,16,Kralanh,Siem Reap ,13.6450127,103.7122647
1243,Saen Sokh,សែនសុខ,170607,9,Kralanh,Siem Reap ,13.5854814,103.4193903
1244,Snuol,ស្នួល,170608,13,Kralanh,Siem Reap ,13.621867,103.5255466
1245,Sranal,ស្រណាល,170609,10,Kralanh,Siem Reap ,13.5854814,103.4193903
1246,Ta An,តាអាន,170610,14,Puok,Siem Reap ,13.4352943,103.7347091
1247,Sasar Sdam,សសរស្ដម្ភ,170701,13,Puok,Siem Reap ,13.5025252,103.6123794
1248,Doun Kaev,ដូនកែវ,170702,7,Puok,Siem Reap ,13.4352943,103.7347091
1249,Kdei Run,ក្ដីរុន,170703,8,Puok,Siem Reap ,13.4352943,103.7347091
1250,Kaev Poar,កែវពណ៌,170704,12,Puok,Siem Reap ,13.3798981,103.7340437
1251,Khnat,ខ្នាត,170705,12,Puok,Siem Reap ,13.4352943,103.7347091
1252,Lvea,ល្វា,170707,6,Puok,Siem Reap ,13.8396924,103.9593586
1253,Mukh Paen,មុខប៉ែន,170708,2,Puok,Siem Reap ,13.4352943,103.7347091
1254,Pou Treay,ពោធិ៍ទ្រាយ,170709,11,Puok,Siem Reap ,13.4352943,103.7347091
1255,Puok,ពួក,170710,12,Puok,Siem Reap ,13.4352943,103.7347091
1256,Prey Chruk,ព្រៃជ្រូក,170711,14,Puok,Siem Reap ,13.5341492,103.5505347
1257,Reul,រើល,170712,6,Puok,Siem Reap ,13.5251491,103.7273148
1258,Samraong Yea,សំរោងយា,170713,10,Puok,Siem Reap ,13.4211875,103.7258125
1259,Trei Nhoar,ត្រីញ័រ,170715,5,Puok,Siem Reap ,13.5726212,103.7007438
1260,Yeang,យាង,170716,6,Prasat Bakong,Siem Reap ,13.3427466,103.9782169
1261,Bakong,បាគង,170902,3,Prasat Bakong,Siem Reap ,13.3359625,103.9740542
1262,Kampong Phluk,កំពង់ភ្លុក,170904,8,Prasat Bakong,Siem Reap ,13.2091205,103.9738648
1263,Kantreang,កន្ទ្រាំង,170905,10,Prasat Bakong,Siem Reap ,13.3525172,104.0243876
1264,Kandaek,កណ្ដែក,170906,6,Prasat Bakong,Siem Reap ,13.3541043,103.9166961
1265,Mean Chey,មានជ័យ,170907,7,Prasat Bakong,Siem Reap ,13.3427466,103.9782169
1266,Roluos,រលួស,170908,9,Prasat Bakong,Siem Reap ,13.3427466,103.9782169
1267,Trapeang Thum,ត្រពាំងធំ,170909,10,Prasat Bakong,Siem Reap ,13.2998353,104.0509708
1268,Ampil,អំពិល,170910,8,Siem Reap,Siem Reap ,13.3895596,103.9258389
1269,Sla Kram,ស្លក្រាម,171001,14,Siem Reap,Siem Reap ,13.3760751,103.879315
1270,Svay Dankum,ស្វាយដង្គំ,171002,8,Siem Reap,Siem Reap ,13.3416106,103.8333977
1271,Kok Chak,គោកចក,171003,7,Siem Reap,Siem Reap ,13.4128035,103.8413373
1272,Sala Kamreuk,សាលាកំរើក,171004,6,Siem Reap,Siem Reap ,13.3496423,103.8654797
1273,Nokor Thum,នគរធំ,171005,7,Siem Reap,Siem Reap ,13.3632533,103.856403
1274,Chreav,ជ្រាវ,171006,7,Siem Reap,Siem Reap ,13.3632533,103.856403
1275,Chong Khnies,ចុងឃ្នៀស,171007,5,Siem Reap,Siem Reap ,13.283439,103.8206693
1276,Sngkat Sambuor,សំបួរ,171008,8,Siem Reap,Siem Reap ,13.3632533,103.856403
1277,Siem Reap,សៀមរាប,171009,7,Siem Reap,Siem Reap ,13.3632533,103.856403
1278,Srangae,ស្រង៉ែ,171010,12,Siem Reap,Siem Reap ,13.3632533,103.856403
1279,Krabei Riel,ក្របីរៀល,171012,10,Siem Reap,Siem Reap ,13.366079,103.7871184
1280,Tuek Vil,ទឹកវិល,171013,19,Soutr Nikom,Siem Reap ,13.3978381,103.7998392
1281,Chan Sa,ចាន់ស,171101,13,Soutr Nikom,Siem Reap ,13.3567008,104.0912989
1282,Dam Daek,ដំដែក,171102,13,Soutr Nikom,Siem Reap ,13.2447685,104.1175578
1283,Dan Run,ដានរុន,171103,10,Soutr Nikom,Siem Reap ,13.1988874,104.1261135
1284,Kampong Khleang,កំពង់ឃ្លាំង,171104,12,Soutr Nikom,Siem Reap ,13.1052995,104.1254812
1285,Kien Sangkae,កៀនសង្កែ,171105,7,Soutr Nikom,Siem Reap ,13.2327063,104.1540304
1286,Khchas,ខ្ចាស់,171106,8,Soutr Nikom,Siem Reap ,13.2750206,104.0843654
1287,Khnar Pou,ខ្នារពោធិ៍,171107,13,Soutr Nikom,Siem Reap ,13.4186671,104.0759876
1288,Popel,ពពេល,171108,9,Soutr Nikom,Siem Reap ,13.1712458,104.1233667
1289,Samraong,សំរោង,171109,9,Soutr Nikom,Siem Reap ,13.1712458,104.1233667
1290,Ta Yaek,តាយ៉ែក,171110,7,Srei Snam,Siem Reap ,13.8323486,103.5147735
1291,Chrouy Neang Nguon,ជ្រោយនាងងួន,171201,7,Srei Snam,Siem Reap ,13.8360176,103.5138854
1292,Klang Hay,ក្លាំងហាយ,171202,7,Srei Snam,Siem Reap ,13.8323486,103.5147735
1293,Tram Sasar,ត្រាំសសរ,171203,5,Srei Snam,Siem Reap ,13.8323486,103.5147735
1294,Moung,មោង,171204,5,Srei Snam,Siem Reap ,13.8323486,103.5147735
1295,Prei,ប្រីយ៍,171205,8,Srei Snam,Siem Reap ,13.8323486,103.5147735
1296,Slaeng Spean,ស្លែងស្ពាន,171206,7,Svay Leu,Siem Reap ,13.5532254,104.245408
1297,Boeng Mealea,បឹងមាលា,171301,6,Svay Leu,Siem Reap ,13.4709235,104.2294205
1298,Kantuot,កន្ទួត,171302,5,Svay Leu,Siem Reap ,13.5532254,104.245408
1299,Khnang Phnum,ខ្នងភ្នំ,171303,10,Svay Leu,Siem Reap ,13.5532254,104.245408
1300,Svay Leu,ស្វាយលើ,171304,6,Svay Leu,Siem Reap ,13.5532254,104.245408
1301,Ta Siem,តាសៀម,171305,5,Varin,Siem Reap ,13.8683537,103.8303209
1302,Prasat,ប្រាសាទ,171401,3,Varin,Siem Reap ,13.8683537,103.8303209
1303,Lvea Krang,ល្វាក្រាំង,171402,6,Varin,Siem Reap ,13.8396924,103.9593586
1304,Srae Nouy,ស្រែណូយ,171403,6,Varin,Siem Reap ,13.8035648,104.0301387
1305,Svay Sa,ស្វាយ ស,171404,5,Varin,Siem Reap ,13.7897657,103.7511056
1306,Varin,វ៉ារិន,171405,7,Run Ta Aek Techo Sen,Siem Reap ,13.4740164,104.0255945
1307,Run Ta Aek,រុនតាឯក,171501,8,Run Ta Aek Techo Sen,Siem Reap ,13.4740164,104.0255945
1308,Ballangk,បល្ល័ង្ក,171502,3,Preah Sihanouk,Preah Sihanouk ,10.6267867,103.5115545
1309,lek Muoy,លេខ១,180101,3,Preah Sihanouk,Preah Sihanouk ,10.6460073,103.5141975
1310,Pir,២,180102,3,Preah Sihanouk,Preah Sihanouk ,10.6267867,103.5115545
